year,age,sex,population
2034,76,Men,77400
2034,77,Men,77400
2034,78,Men,77400
2034,79,Men,77400
2034,80,Men,30400
2034,81,Men,30400
2034,82,Men,30400
2034,83,Men,30400
2034,84,Men,30400
2034,85,Men,15800
2034,86,Men,15800
2034,87,Men,15800
2034,88,Men,15800
2034,89,Men,15800
2034,90,Men,4200
2034,91,Men,4200
2034,92,Men,4200
2034,93,Men,4200
2034,94,Men,4200
2034,95,Men,600
2034,96,Men,600
2034,97,Men,600
2034,98,Men,600
2034,99,Men,600
2035,0,Men,144800
2035,1,Men,144800
2035,2,Men,144800
2035,3,Men,144800
2035,4,Men,144800
2035,5,Men,160600
2035,6,Men,160600
2035,7,Men,160600
2035,8,Men,160600
2035,9,Men,160600
2035,10,Men,172600
2035,11,Men,172600
2035,12,Men,172600
2035,13,Men,172600
2035,14,Men,172600
2035,15,Men,173000
2035,16,Men,173000
2035,17,Men,173000
2035,18,Men,173000
2035,19,Men,173000
2035,20,Men,163800
2035,21,Men,163800
2035,22,Men,163800
2035,23,Men,163800
2035,24,Men,163800
2035,25,Men,161800
2035,26,Men,161800
2035,27,Men,161800
2035,28,Men,161800
2035,29,Men,161800
2035,30,Men,175600
2035,31,Men,175600
2035,32,Men,175600
2035,33,Men,175600
2035,34,Men,175600
2035,35,Men,193800
2035,36,Men,193800
2035,37,Men,193800
2035,38,Men,193800
2035,39,Men,193800
2035,40,Men,197400
2035,41,Men,197400
2035,42,Men,197400
2035,43,Men,197400
2035,44,Men,197400
2035,45,Men,183400
2035,46,Men,183400
2035,47,Men,183400
2035,48,Men,183400
2035,49,Men,183400
2035,50,Men,168200
2035,51,Men,168200
2035,52,Men,168200
2035,53,Men,168200
2035,54,Men,168200
2035,55,Men,151000
2035,56,Men,151000
2035,57,Men,151000
2035,58,Men,151000
2035,59,Men,151000
2035,60,Men,184000
2035,61,Men,184000
2035,62,Men,184000
2035,63,Men,184000
2035,64,Men,184000
2035,65,Men,176200
2035,66,Men,176200
2035,67,Men,176200
2035,68,Men,176200
2035,69,Men,176200
2035,70,Men,119000
2035,71,Men,119000
2035,72,Men,119000
2035,73,Men,119000
2035,74,Men,119000
2035,75,Men,80800
2035,76,Men,80800
2035,77,Men,80800
2035,78,Men,80800
2035,79,Men,80800
2035,80,Men,32400
2035,81,Men,32400
2035,82,Men,32400
2035,83,Men,32400
2035,84,Men,32400
2035,85,Men,16200
2035,86,Men,16200
2035,87,Men,16200
2035,88,Men,16200
2035,89,Men,16200
2035,90,Men,4400
2035,91,Men,4400
2035,92,Men,4400
2035,93,Men,4400
2035,94,Men,4400
2035,95,Men,600
2035,96,Men,600
2035,97,Men,600
2035,98,Men,600
2035,99,Men,600
2036,0,Men,142000
2036,1,Men,142000
2036,2,Men,142000
2036,3,Men,142000
2036,4,Men,142000
2036,5,Men,157000
2036,6,Men,157000
2036,7,Men,157000
2036,8,Men,157000
2036,9,Men,157000
2036,10,Men,171000
2036,11,Men,171000
2036,12,Men,171000
2036,13,Men,171000
2036,14,Men,171000
2036,15,Men,173600
2036,16,Men,173600
2036,17,Men,173600
2036,18,Men,173600
2036,19,Men,173600
2036,20,Men,165200
2036,21,Men,165200
2036,22,Men,165200
2036,23,Men,165200
2036,24,Men,165200
2036,25,Men,161200
2036,26,Men,161200
2036,27,Men,161200
2036,28,Men,161200
2036,29,Men,161200
2036,30,Men,170800
2036,31,Men,170800
2036,32,Men,170800
2036,33,Men,170800
2036,34,Men,170800
2036,35,Men,190800
2036,36,Men,190800
2036,37,Men,190800
2036,38,Men,190800
2036,39,Men,190800
2036,40,Men,197600
2036,41,Men,197600
2036,42,Men,197600
2036,43,Men,197600
2036,44,Men,197600
2036,45,Men,186000
2036,46,Men,186000
2036,47,Men,186000
2036,48,Men,186000
2036,49,Men,186000
2036,50,Men,170600
2036,51,Men,170600
2036,52,Men,170600
2036,53,Men,170600
2036,54,Men,170600
2036,55,Men,150600
2036,56,Men,150600
2036,57,Men,150600
2036,58,Men,150600
2036,59,Men,150600
2036,60,Men,174200
2036,61,Men,174200
2036,62,Men,174200
2036,63,Men,174200
2036,64,Men,174200
2036,65,Men,180600
2036,66,Men,180600
2036,67,Men,180600
2036,68,Men,180600
2036,69,Men,180600
2036,70,Men,125000
2036,71,Men,125000
2036,72,Men,125000
2036,73,Men,125000
2036,74,Men,125000
2036,75,Men,83400
2036,76,Men,83400
2036,77,Men,83400
2036,78,Men,83400
2036,79,Men,83400
2036,80,Men,35600
2036,81,Men,35600
2036,82,Men,35600
2036,83,Men,35600
2036,84,Men,35600
2036,85,Men,15800
2036,86,Men,15800
2036,87,Men,15800
2036,88,Men,15800
2036,89,Men,15800
2036,90,Men,4600
2036,91,Men,4600
2036,92,Men,4600
2036,93,Men,4600
2036,94,Men,4600
2036,95,Men,600
2036,96,Men,600
2036,97,Men,600
2036,98,Men,600
2036,99,Men,600
2037,0,Men,139600
2037,1,Men,139600
2037,2,Men,139600
2037,3,Men,139600
2037,4,Men,139600
2037,5,Men,153600
2037,6,Men,153600
2037,7,Men,153600
2037,8,Men,153600
2037,9,Men,153600
2037,10,Men,168800
2037,11,Men,168800
2037,12,Men,168800
2037,13,Men,168800
2037,14,Men,168800
2037,15,Men,173800
2037,16,Men,173800
2037,17,Men,173800
2037,18,Men,173800
2037,19,Men,173800
2037,20,Men,166800
2037,21,Men,166800
2037,22,Men,166800
2037,23,Men,166800
2037,24,Men,166800
2037,25,Men,160600
2037,26,Men,160600
2037,27,Men,160600
2037,28,Men,160600
2037,29,Men,160600
2037,30,Men,167000
2037,31,Men,167000
2037,32,Men,167000
2037,33,Men,167000
2037,34,Men,167000
2037,35,Men,187200
2037,36,Men,187200
2037,37,Men,187200
2037,38,Men,187200
2037,39,Men,187200
2037,40,Men,197000
2037,41,Men,197000
2037,42,Men,197000
2037,43,Men,197000
2037,44,Men,197000
2037,45,Men,188800
2037,46,Men,188800
2037,47,Men,188800
2037,48,Men,188800
2037,49,Men,188800
2037,50,Men,172600
2037,51,Men,172600
2037,52,Men,172600
2037,53,Men,172600
2037,54,Men,172600
2037,55,Men,153000
2037,56,Men,153000
2037,57,Men,153000
2037,58,Men,153000
2037,59,Men,153000
2037,60,Men,162400
2037,61,Men,162400
2037,62,Men,162400
2037,63,Men,162400
2037,64,Men,162400
2037,65,Men,182400
2037,66,Men,182400
2037,67,Men,182400
2037,68,Men,182400
2037,69,Men,182400
2037,70,Men,133400
2037,71,Men,133400
2037,72,Men,133400
2037,73,Men,133400
2037,74,Men,133400
2037,75,Men,84600
2037,76,Men,84600
2037,77,Men,84600
2037,78,Men,84600
2037,79,Men,84600
2037,80,Men,40600
2037,81,Men,40600
2037,82,Men,40600
2037,83,Men,40600
2037,84,Men,40600
2037,85,Men,14400
2037,86,Men,14400
2037,87,Men,14400
2037,88,Men,14400
2037,89,Men,14400
2037,90,Men,4800
2037,91,Men,4800
2037,92,Men,4800
2037,93,Men,4800
2037,94,Men,4800
2037,95,Men,800
2037,96,Men,800
2037,97,Men,800
2037,98,Men,800
2037,99,Men,800
2038,0,Men,137800
2038,1,Men,137800
2038,2,Men,137800
2038,3,Men,137800
2038,4,Men,137800
2038,5,Men,150200
2038,6,Men,150200
2038,7,Men,150200
2038,8,Men,150200
2038,9,Men,150200
2038,10,Men,166400
2038,11,Men,166400
2038,12,Men,166400
2038,13,Men,166400
2038,14,Men,166400
2038,15,Men,173400
2038,16,Men,173400
2038,17,Men,173400
2038,18,Men,173400
2038,19,Men,173400
2038,20,Men,168000
2038,21,Men,168000
2038,22,Men,168000
2038,23,Men,168000
2038,24,Men,168000
2038,25,Men,160400
2038,26,Men,160400
2038,27,Men,160400
2038,28,Men,160400
2038,29,Men,160400
2038,30,Men,164200
2038,31,Men,164200
2038,32,Men,164200
2038,33,Men,164200
2038,34,Men,164200
2038,35,Men,183400
2038,36,Men,183400
2038,37,Men,183400
2038,38,Men,183400
2038,39,Men,183400
2038,40,Men,195800
2038,41,Men,195800
2038,42,Men,195800
2038,43,Men,195800
2038,44,Men,195800
2038,45,Men,191200
2038,46,Men,191200
2038,47,Men,191200
2038,48,Men,191200
2038,49,Men,191200
2038,50,Men,174800
2038,51,Men,174800
2038,52,Men,174800
2038,53,Men,174800
2038,54,Men,174800
2038,55,Men,156200
2038,56,Men,156200
2038,57,Men,156200
2038,58,Men,156200
2038,59,Men,156200
2038,60,Men,152200
2038,61,Men,152200
2038,62,Men,152200
2038,63,Men,152200
2038,64,Men,152200
2038,65,Men,181000
2038,66,Men,181000
2038,67,Men,181000
2038,68,Men,181000
2038,69,Men,181000
2038,70,Men,141000
2038,71,Men,141000
2038,72,Men,141000
2038,73,Men,141000
2038,74,Men,141000
2038,75,Men,86000
2038,76,Men,86000
2038,77,Men,86000
2038,78,Men,86000
2038,79,Men,86000
2038,80,Men,46400
2038,81,Men,46400
2038,82,Men,46400
2038,83,Men,46400
2038,84,Men,46400
2038,85,Men,14200
2038,86,Men,14200
2038,87,Men,14200
2038,88,Men,14200
2038,89,Men,14200
2038,90,Men,5000
2038,91,Men,5000
2038,92,Men,5000
2038,93,Men,5000
2038,94,Men,5000
2038,95,Men,800
2038,96,Men,800
2038,97,Men,800
2038,98,Men,800
2038,99,Men,800
2039,0,Men,136200
2039,1,Men,136200
2039,2,Men,136200
2039,3,Men,136200
2039,4,Men,136200
2039,5,Men,147000
2039,6,Men,147000
2039,7,Men,147000
2039,8,Men,147000
2039,9,Men,147000
2039,10,Men,163400
2039,11,Men,163400
2039,12,Men,163400
2039,13,Men,163400
2039,14,Men,163400
2039,15,Men,172800
2039,16,Men,172800
2039,17,Men,172800
2039,18,Men,172800
2039,19,Men,172800
2039,20,Men,169200
2039,21,Men,169200
2039,22,Men,169200
2039,23,Men,169200
2039,24,Men,169200
2039,25,Men,160800
2039,26,Men,160800
2039,27,Men,160800
2039,28,Men,160800
2039,29,Men,160800
2039,30,Men,162200
2039,31,Men,162200
2039,32,Men,162200
2039,33,Men,162200
2039,34,Men,162200
2039,35,Men,179000
2039,36,Men,179000
2039,37,Men,179000
2039,38,Men,179000
2039,39,Men,179000
2039,40,Men,194000
2039,41,Men,194000
2039,42,Men,194000
2039,43,Men,194000
2039,44,Men,194000
2039,45,Men,193200
2039,46,Men,193200
2039,47,Men,193200
2039,48,Men,193200
2039,49,Men,193200
2039,50,Men,176800
2039,51,Men,176800
2039,52,Men,176800
2039,53,Men,176800
2039,54,Men,176800
2039,55,Men,159200
2039,56,Men,159200
2039,57,Men,159200
2039,58,Men,159200
2039,59,Men,159200
2039,60,Men,146600
2039,61,Men,146600
2039,62,Men,146600
2039,63,Men,146600
2039,64,Men,146600
2039,65,Men,175800
2039,66,Men,175800
2039,67,Men,175800
2039,68,Men,175800
2039,69,Men,175800
2039,70,Men,147000
2039,71,Men,147000
2039,72,Men,147000
2039,73,Men,147000
2039,74,Men,147000
2039,75,Men,88800
2039,76,Men,88800
2039,77,Men,88800
2039,78,Men,88800
2039,79,Men,88800
2039,80,Men,50200
2039,81,Men,50200
2039,82,Men,50200
2039,83,Men,50200
2039,84,Men,50200
2039,85,Men,14800
2039,86,Men,14800
2039,87,Men,14800
2039,88,Men,14800
2039,89,Men,14800
2039,90,Men,5200
2039,91,Men,5200
2039,92,Men,5200
2039,93,Men,5200
2039,94,Men,5200
2039,95,Men,800
2039,96,Men,800
2039,97,Men,800
2039,98,Men,800
2039,99,Men,800
2040,0,Men,135000
2040,1,Men,135000
2040,2,Men,135000
2040,3,Men,135000
2040,4,Men,135000
2040,5,Men,144200
2040,6,Men,144200
2040,7,Men,144200
2040,8,Men,144200
2040,9,Men,144200
2040,10,Men,160000
2040,11,Men,160000
2040,12,Men,160000
2040,13,Men,160000
2040,14,Men,160000
2040,15,Men,171600
2040,16,Men,171600
2040,17,Men,171600
2040,18,Men,171600
2040,19,Men,171600
2040,20,Men,170000
2040,21,Men,170000
2040,22,Men,170000
2040,23,Men,170000
2040,24,Men,170000
2040,25,Men,162000
2040,26,Men,162000
2040,27,Men,162000
2040,28,Men,162000
2040,29,Men,162000
2040,30,Men,161000
2040,31,Men,161000
2040,32,Men,161000
2040,33,Men,161000
2040,34,Men,161000
2040,35,Men,174200
2040,36,Men,174200
2040,37,Men,174200
2040,38,Men,174200
2040,39,Men,174200
2040,40,Men,191600
2040,41,Men,191600
2040,42,Men,191600
2040,43,Men,191600
2040,44,Men,191600
2040,45,Men,194400
2040,46,Men,194400
2040,47,Men,194400
2040,48,Men,194400
2040,49,Men,194400
2040,50,Men,179000
2040,51,Men,179000
2040,52,Men,179000
2040,53,Men,179000
2040,54,Men,179000
2040,55,Men,162400
2040,56,Men,162400
2040,57,Men,162400
2040,58,Men,162400
2040,59,Men,162400
2040,60,Men,143400
2040,61,Men,143400
2040,62,Men,143400
2040,63,Men,143400
2040,64,Men,143400
2040,65,Men,168400
2040,66,Men,168400
2040,67,Men,168400
2040,68,Men,168400
2040,69,Men,168400
2040,70,Men,152600
2040,71,Men,152600
2040,72,Men,152600
2040,73,Men,152600
2040,74,Men,152600
2040,75,Men,92800
2040,76,Men,92800
2040,77,Men,92800
2040,78,Men,92800
2040,79,Men,92800
2040,80,Men,52400
2040,81,Men,52400
2040,82,Men,52400
2040,83,Men,52400
2040,84,Men,52400
2040,85,Men,16000
2040,86,Men,16000
2040,87,Men,16000
2040,88,Men,16000
2040,89,Men,16000
2040,90,Men,5200
2040,91,Men,5200
2040,92,Men,5200
2040,93,Men,5200
2040,94,Men,5200
2040,95,Men,800
2040,96,Men,800
2040,97,Men,800
2040,98,Men,800
2040,99,Men,800
2041,0,Men,134200
2041,1,Men,134200
2041,2,Men,134200
2041,3,Men,134200
2041,4,Men,134200
2041,5,Men,141400
2041,6,Men,141400
2041,7,Men,141400
2041,8,Men,141400
2041,9,Men,141400
2041,10,Men,156600
2041,11,Men,156600
2041,12,Men,156600
2041,13,Men,156600
2041,14,Men,156600
2041,15,Men,170000
2041,16,Men,170000
2041,17,Men,170000
2041,18,Men,170000
2041,19,Men,170000
2041,20,Men,170600
2041,21,Men,170600
2041,22,Men,170600
2041,23,Men,170600
2041,24,Men,170600
2041,25,Men,163400
2041,26,Men,163400
2041,27,Men,163400
2041,28,Men,163400
2041,29,Men,163400
2041,30,Men,160400
2041,31,Men,160400
2041,32,Men,160400
2041,33,Men,160400
2041,34,Men,160400
2041,35,Men,169600
2041,36,Men,169600
2041,37,Men,169600
2041,38,Men,169600
2041,39,Men,169600
2041,40,Men,188600
2041,41,Men,188600
2041,42,Men,188600
2041,43,Men,188600
2041,44,Men,188600
2041,45,Men,194600
2041,46,Men,194600
2041,47,Men,194600
2041,48,Men,194600
2041,49,Men,194600
2041,50,Men,181800
2041,51,Men,181800
2041,52,Men,181800
2041,53,Men,181800
2041,54,Men,181800
2041,55,Men,164800
2041,56,Men,164800
2041,57,Men,164800
2041,58,Men,164800
2041,59,Men,164800
2041,60,Men,143000
2041,61,Men,143000
2041,62,Men,143000
2041,63,Men,143000
2041,64,Men,143000
2041,65,Men,159600
2041,66,Men,159600
2041,67,Men,159600
2041,68,Men,159600
2041,69,Men,159600
2041,70,Men,156400
2041,71,Men,156400
2041,72,Men,156400
2041,73,Men,156400
2041,74,Men,156400
2041,75,Men,97800
2041,76,Men,97800
2041,77,Men,97800
2041,78,Men,97800
2041,79,Men,97800
2041,80,Men,54200
2041,81,Men,54200
2041,82,Men,54200
2041,83,Men,54200
2041,84,Men,54200
2041,85,Men,17800
2041,86,Men,17800
2041,87,Men,17800
2041,88,Men,17800
2041,89,Men,17800
2041,90,Men,5000
2041,91,Men,5000
2041,92,Men,5000
2041,93,Men,5000
2041,94,Men,5000
2041,95,Men,800
2041,96,Men,800
2041,97,Men,800
2041,98,Men,800
2041,99,Men,800
2042,0,Men,134000
2042,1,Men,134000
2042,2,Men,134000
2042,3,Men,134000
2042,4,Men,134000
2042,5,Men,139200
2042,6,Men,139200
2042,7,Men,139200
2042,8,Men,139200
2042,9,Men,139200
2042,10,Men,153200
2042,11,Men,153200
2042,12,Men,153200
2042,13,Men,153200
2042,14,Men,153200
2042,15,Men,168000
2042,16,Men,168000
2042,17,Men,168000
2042,18,Men,168000
2042,19,Men,168000
2042,20,Men,170800
2042,21,Men,170800
2042,22,Men,170800
2042,23,Men,170800
2042,24,Men,170800
2042,25,Men,165000
2042,26,Men,165000
2042,27,Men,165000
2042,28,Men,165000
2042,29,Men,165000
2042,30,Men,159800
2042,31,Men,159800
2042,32,Men,159800
2042,33,Men,159800
2042,34,Men,159800
2042,35,Men,165800
2042,36,Men,165800
2042,37,Men,165800
2042,38,Men,165800
2042,39,Men,165800
2042,40,Men,185200
2042,41,Men,185200
2042,42,Men,185200
2042,43,Men,185200
2042,44,Men,185200
2042,45,Men,194000
2042,46,Men,194000
2042,47,Men,194000
2042,48,Men,194000
2042,49,Men,194000
2042,50,Men,184400
2042,51,Men,184400
2042,52,Men,184400
2042,53,Men,184400
2042,54,Men,184400
2042,55,Men,166800
2042,56,Men,166800
2042,57,Men,166800
2042,58,Men,166800
2042,59,Men,166800
2042,60,Men,145600
2042,61,Men,145600
2042,62,Men,145600
2042,63,Men,145600
2042,64,Men,145600
2042,65,Men,149000
2042,66,Men,149000
2042,67,Men,149000
2042,68,Men,149000
2042,69,Men,149000
2042,70,Men,158400
2042,71,Men,158400
2042,72,Men,158400
2042,73,Men,158400
2042,74,Men,158400
2042,75,Men,104600
2042,76,Men,104600
2042,77,Men,104600
2042,78,Men,104600
2042,79,Men,104600
2042,80,Men,55200
2042,81,Men,55200
2042,82,Men,55200
2042,83,Men,55200
2042,84,Men,55200
2042,85,Men,20400
2042,86,Men,20400
2042,87,Men,20400
2042,88,Men,20400
2042,89,Men,20400
2042,90,Men,4600
2042,91,Men,4600
2042,92,Men,4600
2042,93,Men,4600
2042,94,Men,4600
2042,95,Men,1000
2042,96,Men,1000
2042,97,Men,1000
2042,98,Men,1000
2042,99,Men,1000
2043,0,Men,133800
2043,1,Men,133800
2043,2,Men,133800
2043,3,Men,133800
2043,4,Men,133800
2043,5,Men,137200
2043,6,Men,137200
2043,7,Men,137200
2043,8,Men,137200
2043,9,Men,137200
2043,10,Men,149800
2043,11,Men,149800
2043,12,Men,149800
2043,13,Men,149800
2043,14,Men,149800
2043,15,Men,165400
2043,16,Men,165400
2043,17,Men,165400
2043,18,Men,165400
2043,19,Men,165400
2043,20,Men,170600
2043,21,Men,170600
2043,22,Men,170600
2043,23,Men,170600
2043,24,Men,170600
2043,25,Men,166200
2043,26,Men,166200
2043,27,Men,166200
2043,28,Men,166200
2043,29,Men,166200
2043,30,Men,159600
2043,31,Men,159600
2043,32,Men,159600
2043,33,Men,159600
2043,34,Men,159600
2043,35,Men,163000
2043,36,Men,163000
2043,37,Men,163000
2043,38,Men,163000
2043,39,Men,163000
2043,40,Men,181400
2043,41,Men,181400
2043,42,Men,181400
2043,43,Men,181400
2043,44,Men,181400
2043,45,Men,192800
2043,46,Men,192800
2043,47,Men,192800
2043,48,Men,192800
2043,49,Men,192800
2043,50,Men,186800
2043,51,Men,186800
2043,52,Men,186800
2043,53,Men,186800
2043,54,Men,186800
2043,55,Men,168800
2043,56,Men,168800
2043,57,Men,168800
2043,58,Men,168800
2043,59,Men,168800
2043,60,Men,148600
2043,61,Men,148600
2043,62,Men,148600
2043,63,Men,148600
2043,64,Men,148600
2043,65,Men,139800
2043,66,Men,139800
2043,67,Men,139800
2043,68,Men,139800
2043,69,Men,139800
2043,70,Men,157200
2043,71,Men,157200
2043,72,Men,157200
2043,73,Men,157200
2043,74,Men,157200
2043,75,Men,110800
2043,76,Men,110800
2043,77,Men,110800
2043,78,Men,110800
2043,79,Men,110800
2043,80,Men,56400
2043,81,Men,56400
2043,82,Men,56400
2043,83,Men,56400
2043,84,Men,56400
2043,85,Men,23400
2043,86,Men,23400
2043,87,Men,23400
2043,88,Men,23400
2043,89,Men,23400
2043,90,Men,4600
2043,91,Men,4600
2043,92,Men,4600
2043,93,Men,4600
2043,94,Men,4600
2043,95,Men,1000
2043,96,Men,1000
2043,97,Men,1000
2043,98,Men,1000
2043,99,Men,1000
2044,0,Men,134200
2044,1,Men,134200
2044,2,Men,134200
2044,3,Men,134200
2044,4,Men,134200
2044,5,Men,135600
2044,6,Men,135600
2044,7,Men,135600
2044,8,Men,135600
2044,9,Men,135600
2044,10,Men,146600
2044,11,Men,146600
2044,12,Men,146600
2044,13,Men,146600
2044,14,Men,146600
2044,15,Men,162400
2044,16,Men,162400
2044,17,Men,162400
2044,18,Men,162400
2044,19,Men,162400
2044,20,Men,169800
2044,21,Men,169800
2044,22,Men,169800
2044,23,Men,169800
2044,24,Men,169800
2044,25,Men,167400
2044,26,Men,167400
2044,27,Men,167400
2044,28,Men,167400
2044,29,Men,167400
2044,30,Men,159800
2044,31,Men,159800
2044,32,Men,159800
2044,33,Men,159800
2044,34,Men,159800
2044,35,Men,161000
2044,36,Men,161000
2044,37,Men,161000
2044,38,Men,161000
2044,39,Men,161000
2044,40,Men,177200
2044,41,Men,177200
2044,42,Men,177200
2044,43,Men,177200
2044,44,Men,177200
2044,45,Men,191200
2044,46,Men,191200
2044,47,Men,191200
2044,48,Men,191200
2044,49,Men,191200
2044,50,Men,188800
2044,51,Men,188800
2044,52,Men,188800
2044,53,Men,188800
2044,54,Men,188800
2044,55,Men,171000
2044,56,Men,171000
2044,57,Men,171000
2044,58,Men,171000
2044,59,Men,171000
2044,60,Men,151800
2044,61,Men,151800
2044,62,Men,151800
2044,63,Men,151800
2044,64,Men,151800
2044,65,Men,134800
2044,66,Men,134800
2044,67,Men,134800
2044,68,Men,134800
2044,69,Men,134800
2044,70,Men,152800
2044,71,Men,152800
2044,72,Men,152800
2044,73,Men,152800
2044,74,Men,152800
2044,75,Men,115800
2044,76,Men,115800
2044,77,Men,115800
2044,78,Men,115800
2044,79,Men,115800
2044,80,Men,58600
2044,81,Men,58600
2044,82,Men,58600
2044,83,Men,58600
2044,84,Men,58600
2044,85,Men,25200
2044,86,Men,25200
2044,87,Men,25200
2044,88,Men,25200
2044,89,Men,25200
2044,90,Men,5000
2044,91,Men,5000
2044,92,Men,5000
2044,93,Men,5000
2044,94,Men,5000
2044,95,Men,1000
2044,96,Men,1000
2044,97,Men,1000
2044,98,Men,1000
2044,99,Men,1000
2045,0,Men,134400
2045,1,Men,134400
2045,2,Men,134400
2045,3,Men,134400
2045,4,Men,134400
2045,5,Men,134400
2045,6,Men,134400
2045,7,Men,134400
2045,8,Men,134400
2045,9,Men,134400
2045,10,Men,143800
2045,11,Men,143800
2045,12,Men,143800
2045,13,Men,143800
2045,14,Men,143800
2045,15,Men,159200
2045,16,Men,159200
2045,17,Men,159200
2045,18,Men,159200
2045,19,Men,159200
2045,20,Men,168800
2045,21,Men,168800
2045,22,Men,168800
2045,23,Men,168800
2045,24,Men,168800
2045,25,Men,168400
2045,26,Men,168400
2045,27,Men,168400
2045,28,Men,168400
2045,29,Men,168400
2045,30,Men,161200
2045,31,Men,161200
2045,32,Men,161200
2045,33,Men,161200
2045,34,Men,161200
2045,35,Men,159800
2045,36,Men,159800
2045,37,Men,159800
2045,38,Men,159800
2045,39,Men,159800
2045,40,Men,172400
2045,41,Men,172400
2045,42,Men,172400
2045,43,Men,172400
2045,44,Men,172400
2045,45,Men,189000
2045,46,Men,189000
2045,47,Men,189000
2045,48,Men,189000
2045,49,Men,189000
2045,50,Men,190000
2045,51,Men,190000
2045,52,Men,190000
2045,53,Men,190000
2045,54,Men,190000
2045,55,Men,173200
2045,56,Men,173200
2045,57,Men,173200
2045,58,Men,173200
2045,59,Men,173200
2045,60,Men,154600
2045,61,Men,154600
2045,62,Men,154600
2045,63,Men,154600
2045,64,Men,154600
2045,65,Men,132000
2045,66,Men,132000
2045,67,Men,132000
2045,68,Men,132000
2045,69,Men,132000
2045,70,Men,146600
2045,71,Men,146600
2045,72,Men,146600
2045,73,Men,146600
2045,74,Men,146600
2045,75,Men,120400
2045,76,Men,120400
2045,77,Men,120400
2045,78,Men,120400
2045,79,Men,120400
2045,80,Men,61600
2045,81,Men,61600
2045,82,Men,61600
2045,83,Men,61600
2045,84,Men,61600
2045,85,Men,26400
2045,86,Men,26400
2045,87,Men,26400
2045,88,Men,26400
2045,89,Men,26400
2045,90,Men,5400
2045,91,Men,5400
2045,92,Men,5400
2045,93,Men,5400
2045,94,Men,5400
2045,95,Men,1000
2045,96,Men,1000
2045,97,Men,1000
2045,98,Men,1000
2045,99,Men,1000
2046,0,Men,135000
2046,1,Men,135000
2046,2,Men,135000
2046,3,Men,135000
2046,4,Men,135000
2046,5,Men,133800
2046,6,Men,133800
2046,7,Men,133800
2046,8,Men,133800
2046,9,Men,133800
2046,10,Men,141000
2046,11,Men,141000
2046,12,Men,141000
2046,13,Men,141000
2046,14,Men,141000
2046,15,Men,155800
2046,16,Men,155800
2046,17,Men,155800
2046,18,Men,155800
2046,19,Men,155800
2046,20,Men,167200
2046,21,Men,167200
2046,22,Men,167200
2046,23,Men,167200
2046,24,Men,167200
2046,25,Men,169000
2046,26,Men,169000
2046,27,Men,169000
2046,28,Men,169000
2046,29,Men,169000
2046,30,Men,162600
2046,31,Men,162600
